code_naf,code_rome,name,desc
14.19Z,"",Fabrication d'autres vêtements et accessoires,"14.19Z Fabrication d'autres vêtements et accessoires Cette sous-classe comprend : - la fabrication de vêtements divers en toutes matières même enduites, imprégnées ou caoutchoutées : • layette • survêtements de sport, combinaisons et ensembles de ski, maillots de bain, etc. - la fabrication de chapeaux et de bonnets - la fabrication d'accessoires divers de l'habillement en toutes matières : • gants, ceintures, châles, cravates, foulards, filets pour cheveux, etc. Cette sous-classe comprend aussi : - la fabrication de d'articles chaussants en matière textile sans semelles rapportées - la fabrication de parties des articles énumérés - les prestations des modistes et la fabrication de chapeaux en fourrures Cette sous-classe ne comprend pas : - la fabrication de coiffures de sport (cf. 32.30Z) - la fabrication de casques de sécurité, de vêtements de sécurité résistants au feu et de protection (cf. 32.99Z) Produits associés : 14.19.11, 14.19.12, 14.19.13, 14.19.19, 14.19.21, 14.19.22,"
14.20Z,"",Fabrication d'articles en fourrure,"14.20Z Fabrication d'articles en fourrure Cette sous-classe comprend : - la fabrication et la transformation de vêtements et accessoires du vêtement en pelleteries ou fourrures dites « allongées » ou « à plat » - l'assemblage de pelleteries, telles que peaux allongées ou à plat, en nappes, nappettes, carrés, bandes, etc. - la fabrication d'articles divers en fourrure : tapis, poufs non garnis, peaux à polir pour l'industrie Cette sous-classe ne comprend pas : - la production des peaux brutes (cf. 10.11Z) - la fabrication d'imitations de fourrure et de fourrure artificielle (cf. 13.20Z ou 13.91Z) - la fabrication de vêtements garnis de fourrure (cf. 14.19Z) - la fabrication de chapeaux en fourrure (cf. 14.19Z) - la préparation et la teinture des pelleteries et fourrures (cf. 15.11Z) - la fabrication de bottes ou de chaussures contenant des parties en fourrure (cf. 15.20Z) Produits associés : 14.20.10, 14.20.99 14.3 FABRICATION D'ARTICLES À MAILLES"
14.31Z,"",Fabrication d'articles chaussants à mailles,"14.31.99 Opérations sous-traitées intervenant dans la confection d'articles chaussants à mailles CC : - opérations partielles ou totales du processus de production des produits concernés, réalisées par un sous-traitant sur des intrants possédés par le donneur d'ordre. Ces opérations sont rémunérées pour le travail qu'elles représentent et peuvent comprendre la fourniture de matières premières complémentaires Par exemple : - couture de parties diverses à une pièce de bonneterie finie NC : - produits du même domaine, fabriqués par un sous-traitant propriétaire des intrants (voir postes précédents)"
14.39Z,"",Fabrication d'autres articles à mailles,"14.39.99 Opérations sous-traitées intervenant dans la confection d'autres articles à mailles CC : - opérations partielles ou totales du processus de production des produits concernés, réalisées par un sous-traitant sur des intrants possédés par le donneur d'ordre. Ces opérations sont rémunérées pour le travail qu'elles représentent et peuvent comprendre la fourniture de matières premières complémentaires Par exemple : - couture de parties diverses à une pièce finie des produits mentionnés - ajout de boutons, fermetures éclair, étiquettes etc. NC : - produits du même domaine, fabriqués par un sous-traitant propriétaire des intrants (voir postes précédents) Classification des Produits Française CPF rév. 2.1 153"
15.11Z,"",Apprêt et tannage des cuirs ; préparation et teinture des fourrures,"15.11Z Apprêt et tannage des cuirs ; préparation et teinture des fourrures Cette sous-classe comprend : - le tannage, la teinture et la préparation des peaux - la fabrication de cuirs et de peaux chamoisés, parcheminés, vernis ou métallisés - la fabrication de cuirs reconstitués - la tonte, le plumage, le grattage, le drayage, le corroyage, le tannage, le blanchiment et la teinture de pelleteries et fourrures Cette sous-classe ne comprend pas : - la production de cuirs et de peaux bruts provenant de fermes d'élevage (cf. 01.4) - la production de cuirs et de peaux provenant d'abattoirs (cf. 10.11Z) - la fabrication de vêtements en cuir (cf. 14.11Z) - la fabrication d'imitations de cuir et de cuir artificiel (cf. 22.19Z ou 22.29B) Produits associés : 15.11.10, 15.11.21, 15.11.22, 15.11.31, 15.11.32, 15.11.33,"
15.12Z,"","Fabrication d'articles de voyage, de maroquinerie et de sellerie","15.12Z Fabrication d'articles de voyage, de maroquinerie et de sellerie Cette sous-classe comprend : - la fabrication d'articles de voyage, d'articles de maroquinerie et d'articles similaires (sacs de sports, etc.) en toutes matières dès lors que la technologie utilisée est similaire à celle du cuir - la fabrication d'articles de sellerie et de bourrellerie - la fabrication de fouets et de cravaches - la fabrication de bracelets de montre non métalliques - la fabrication d'articles divers en cuir ou en cuir reconstitué : courroies, joints, etc. - la fabrication de lacets en cuir Cette sous-classe ne comprend pas : - la fabrication de vêtements en cuir (cf. 14.11Z), de gants en cuir (cf. 14.19Z) ou de chaussures en cuir (cf. 15.20Z) - la fabrication de selles de cycles et de motocycles (cf. 30.92Z) - la fabrication de bracelets de montre en métaux précieux (cf. 32.12Z) ou ordinaires (cf. 32.13Z) - la fabrication de ceintures de ligneurs et autres ceintures à usage professionnel (cf. 32.99Z) Produits associés : 15.12.11, 15.12.12, 15.12.13, 15.12.19, 15.12.99 121212121212"
15.20Z,"",Fabrication de chaussures,"15.20.99 Opérations sous-traitées intervenant dans la fabrication de chaussures CC : - opérations partielles ou totales du processus de production des produits concernés, réalisées par un sous-traitant sur des intrants possédés par le donneur d'ordre. Ces opérations sont rémunérées pour le travail qu'elles représentent et peuvent comprendre la fourniture de matières premières complémentaires Par exemple : - adaptation de cuir ou tissus à des parties individuelles pour chaussures - couture ou collage de parties à des chaussures finies - achèvement de chaussures pour la vente (ajout d'étiquettes, adaptation de lacets, etc.) NC : - produits du même domaine, fabriqués par un sous-traitant propriétaire des intrants (voir postes précédents) Classification des Produits Française CPF rév. 2.1 161"
16.10A,"","Sciage et rabotage du bois, hors imprégnation","16.10A Sciage et rabotage du bois, hors imprégnation Cette sous-classe comprend : - le sciage, le rabotage et le façonnage du bois - les bois tranchés, déroulés ou dédossés - la fabrication de traverses en bois pour voies ferrées - la fabrication de lames pour parquets non assemblées - la fabrication de laine (paille) de bois, de farine de bois, de bois en plaquettes ou en particules Produits associés : 16.10.11, 16.10.12, 16.10.13, 16.10.21, 16.10.22, 16.10.23,"
16.10B,"",Imprégnation du bois,"16.10B Imprégnation du bois Cette sous-classe comprend : - l'imprégnation ou le traitement chimique en vue de la conservation des bois, y compris des charpentes ou ossatures de bâtiments Produits associés : 16.10.91"
16.21Z,"",Fabrication de placage et de panneaux de bois,"16.21Z Fabrication de placage et de panneaux de bois Cette sous-classe comprend : - la fabrication de feuilles de placage suffisamment minces pour la production de contreplaqués ou d'autres utilisations : • feuilles polies, teintes, enduites, imprégnées, renforcées (avec dos en papier ou en tissu) • feuilles fabriquées sous la forme de motifs - la fabrication de contreplaqués, de bois plaqués et de panneaux - la fabrication de panneaux à particules orientées et d'autres panneaux de particules - la fabrication de panneaux de fibres de densité moyenne (MDF) et autres panneaux de fibres - la fabrication de bois densifié - la fabrication de lamellé collé Produits associés : 16.21.11, 16.21.12, 16.21.13, 16.21.14, 16.21.15, 16.21.16,"
16.22Z,"",Fabrication de parquets assemblés,"16.22.99 Opérations sous-traitées intervenant dans la fabrication de parquets assemblés CC : - opérations partielles ou totales du processus de production des produits concernés, réalisées par un sous-traitant sur des intrants possédés par le donneur d'ordre. Ces opérations sont rémunérées pour le travail qu'elles représentent et peuvent comprendre la fourniture de matières premières complémentaires NC : - produits du même domaine, fabriqués par un sous-traitant propriétaire des intrants (voir postes précédents)"
16.23Z,"",Fabrication de charpentes et d'autres menuiseries,"16.23Z Fabrication de charpentes et d'autres menuiseries Cette sous-classe comprend : - la fabrication d'articles en bois destinés principalement à l'industrie du bâtiment : • poutres, poutrelles, chevrons, solives • lamellé collé et armatures en bois et bâtiments en bois préfabriqués • portes, fenêtres, rideaux et leurs encadrements, avec ou sans accessoires métalliques, tels que serrures et ferrures • escaliers, rampes d'escaliers • bardeaux, baguettes et moulures - la fabrication de bâtiments préfabriqués ou d'éléments de ces bâtiments, en bois, par exemple : saunas - la fabrication de maisons mobiles - la fabrication de cloisons en bois (à l'exception des cloisons mobiles) Cette sous-classe ne comprend pas : - la fabrication de placards de cuisine, bibliothèques, penderies, etc. (cf. 31.01Z, 31.02Z, 31.09B) - la fabrication de cloisons mobiles en bois (cf. 31.01Z, 31.02Z, 31.09B) Produits associés : 16.23.11, 16.23.12, 16.23.19, 16.23.20, 16.23.99"
16.24Z,"",Fabrication d'emballages en bois,"16.24Z Fabrication d'emballages en bois Cette sous-classe comprend : - la fabrication de caisses, caissettes, cageots, cylindres et emballages similaires, en bois - la fabrication de palettes simples, caisses-palettes et autres plateaux de chargement, en bois - la fabrication de tonneaux, cuves, baquets et autres ouvrages de tonnellerie, en bois - la fabrication de tambours pour câbles, en bois Cette sous-classe ne comprend pas : - la fabrication d'articles de voyage (cf. 15.12Z) - la fabrication de caisses en matières à tresser (cf. 16.29Z) Produits associés : 16.24.11, 16.24.12, 16.24.13, 16.24.99"
16.29Z,"","Fabrication d'objets divers en bois ; fabrication d'objets en liège, vannerie et sparterie","16.29Z Fabrication d'objets divers en bois ; fabrication d'objets en liège, vannerie et sparterie Cette sous-classe comprend : - la fabrication d'objets divers en bois : • manches et montures pour outils, brosses, balais • formes, embauchoirs et tendeurs pour chaussures, cintres pour vêtements • articles de ménage et ustensiles de cuisine • statuettes et objets d'ornement, bois marquetés et bois incrustés • coffrets, écrins et étuis pour bijouterie ou orfèvrerie et ouvrages similaires • canettes, busettes, bobines pour filatures et tissage et pour fil à coudre et articles similaires, en bois tourné • autres articles en bois - le travail du liège naturel, la fabrication de liège aggloméré - la fabrication d'ouvrages en liège naturel ou aggloméré, y compris revêtements de sols - la fabrication de tresses et d'ouvrages de sparterie : nattes, paillassons, claies, etc. - la fabrication d'ouvrages de sparterie et de vannerie - la fabrication de bûches et de pellets pour la production d'énergie, fabriqués à partir de bois pressés ou de produits de substitution (marc de café, etc.) - la fabrication de miroirs en bois et d'encadrements pour photos - la fabrication d'encadrements pour des toiles d'artistes - la fabrication de parties de chaussures en bois (par exemple talons et formes) - la fabrication de manches de parapluies, de cannes et d'articles similaires - la fabrication de blocs destinés à la fabrication de pipes Cette sous-classe ne comprend pas : - la fabrication de nattes en matières textiles (cf. 13.92Z) - la fabrication d'articles de voyage (cf. 15.12Z) - la fabrication de chaussures en bois (cf. 15.20Z) - la fabrication d'allumettes (cf. 20.51Z) - la fabrication de cages et de cabinets d'appareils d'horlogerie (cf. 26.52Z) - la fabrication de canettes, busettes et bobines comme pièces de machines pour l'industrie textile (cf. 28.94Z) - la fabrication de meubles (cf. 31.0) - la fabrication de jouets en bois (cf. 32.40Z) - la fabrication de brosses et de balais (cf. 32.91Z) - la fabrication de cercueils (cf. 32.99Z) - la fabrication de bouées de sauvetage en liège (cf. 32.99Z) Produits associés : 16.29.11, 16.29.12, 16.29.13, 16.29.14, 16.29.15, 16.29.21,"
